order_id,seller_id,buyer_id,order_ts,category,item_price,shipping_fee,payment_method,buyer_country,order_status
O046490,S00326,B01226,2026-07-27 17:45:57,electronics,348.55,12.53,wallet,AU,completed
O046491,S00730,B10382,2026-07-27 17:46:19,fashion_vintage,33.81,11.38,wallet,GB,completed
O046492,S00464,B04439,2026-07-27 17:46:35,fashion_vintage,66.05,7.76,wallet,US,completed
O046493,S00866,B10079,2026-07-27 17:47:27,fashion_vintage,70.03,9.98,card,US,completed
O046494,S01401,B03164,2026-07-27 17:50:25,sneakers_streetwear,96.95,8.26,card,CA,completed
O046495,S01213,B05975,2026-07-27 17:50:46,sneakers_streetwear,199.1,12.97,wallet,US,completed
O046496,S00556,B01148,2026-07-27 17:51:14,sneakers_streetwear,,6.41,wallet,US,completed
O046497,S00192,B00502,2026-07-27 17:51:17,electronics,1096.07,20.42,card,US,completed
O046498,S01472,B01108,2026-07-27 17:51:51,fashion_vintage,92.17,12.4,wallet,US,completed
O046499,S00114,B00191,2026-07-27 17:52:22,fashion_vintage,17.84,11.12,card,FR,completed
O046500,S00367,B13012,2026-07-27 17:52:52,cards_collectibles,136.51,13.14,card,US,cancelled
O046501,S00567,B06267,2026-07-27 17:54:47,sneakers_streetwear,119.69,5.63,card,DE,completed
O046502,S00693,B05379,2026-07-27 17:55:50,fashion_vintage,32.64,11.89,bank,US,completed
O046503,S00937,B08855,2026-07-27 17:56:29,fashion_vintage,100.36,5.07,card,US,completed
O046504,S01911,B07698,2026-07-27 17:56:38,fashion_vintage,17.89,5.13,card,CA,completed
O046505,S01948,B00090,2026-07-27 17:59:17,cards_collectibles,98.05,10.87,card,US,completed
O046506,S01230,B02618,2026-07-27 17:59:37,fashion_vintage,55.08,11.68,card,US,completed
O046507,S00935,B09026,2026-07-27 18:00:52,watches_jewelry_luxury,2710.88,32.69,wallet,US,completed
O046508,S01986,B00838,2026-07-27 18:05:52,sneakers_streetwear,198.47,13.89,card,US,completed
O046509,S01326,B06821,2026-07-27 18:06:31,sneakers_streetwear,151.99,6.74,card,US,completed
O046510,S01664,B12249,2026-07-27 18:06:50,electronics,443.3,14.25,card,US,completed
O046511,S00002,B10285,2026-07-27 18:07:45,fashion_vintage,18.95,4.44,wallet,US,cancelled
O046512,S00751,B08684,2026-07-27 18:10:07,fashion_vintage,28.77,7.4,card,US,completed
O046513,S00424,B05345,2026-07-27 18:10:29,fashion_vintage,52.01,7.43,bank,US,completed
O046514,S01214,B14339,2026-07-27 18:12:29,watches_jewelry_luxury,7286.68,60.0,wallet,CA,completed
O046515,S00996,B13176,2026-07-27 18:13:56,sneakers_streetwear,315.69,8.01,card,US,completed
O046516,S01008,B01986,2026-07-27 18:14:06,fashion_vintage,17.92,8.0,card,US,completed
O046517,S01622,B05991,2026-07-27 18:15:06,fashion_vintage,65.67,10.73,card,US,completed
O046518,S01159,B14104,2026-07-27 18:15:36,sneakers_streetwear,229.96,11.85,card,US,refunded
O046519,S01809,B11371,2026-07-27 18:17:15,fashion_vintage,41.66,6.64,card,GB,completed
O046520,S00767,B08336,2026-07-27 18:18:27,cards_collectibles,591.43,17.71,card,US,refunded
O046521,S01277,B02826,2026-07-27 18:19:56,fashion_vintage,17.11,4.58,card,US,completed
O046522,S00830,B02795,2026-07-27 18:22:47,fashion_vintage,20.72,10.02,card,US,completed
O046523,S00651,B14678,2026-07-27 18:24:11,fashion_vintage,47.17,5.88,card,US,completed
O046524,S00384,B06669,2026-07-27 18:24:36,fashion_vintage,39.93,10.34,card,US,completed
O046525,S00562,B07359,2026-07-27 18:25:30,fashion_vintage,25.34,5.29,wallet,US,completed
O046526,S01827,B11208,2026-07-27 18:25:45,fashion_vintage,22.78,8.98,card,CA,completed
O046527,S01891,B01179,2026-07-27 18:25:55,sneakers_streetwear,212.82,10.46,card,US,completed
O046528,S01609,B04393,2026-07-27 18:26:14,cards_collectibles,88.57,5.29,wallet,US,refunded
O046529,S01236,B03083,2026-07-27 18:27:25,fashion_vintage,23.95,7.99,card,US,completed
O046530,S01901,B05684,2026-07-27 18:28:00,fashion_vintage,41.4,12.04,card,CA,completed
O046531,S00079,B03083,2026-07-27 18:28:08,fashion_vintage,22.76,10.92,wallet,US,completed
O046532,S01106,B13880,2026-07-27 18:28:17,cards_collectibles,118.4,5.37,card,US,completed
O046533,S00567,B08911,2026-07-27 18:29:45,sneakers_streetwear,187.17,13.01,card,DE,cancelled
O046534,S00114,B03083,2026-07-27 18:31:59,fashion_vintage,23.89,5.62,wallet,FR,completed
O046535,S00560,B02350,2026-07-27 18:32:49,electronics,471.09,10.48,bank,US,completed
O046536,S01012,B04919,2026-07-27 18:32:50,sneakers_streetwear,284.51,14.05,card,US,completed
O046537,S01098,B06124,2026-07-27 18:33:42,fashion_vintage,24.0,9.35,card,US,completed
O046538,S00209,B03012,2026-07-27 18:34:01,electronics,378.24,10.54,card,US,completed
O046539,S01189,B14358,2026-07-27 18:34:51,cards_collectibles,27.53,11.29,card,US,completed
O046540,S00072,B07721,2026-07-27 18:36:44,sneakers_streetwear,103.96,12.32,card,US,completed
O046541,S01028,B11624,2026-07-27 18:38:17,watches_jewelry_luxury,5791.93,60.0,wallet,US,completed
O046542,S01268,B11854,2026-07-27 18:39:29,fashion_vintage,37.84,4.4,card,US,completed
O046543,S00783,B00589,2026-07-27 18:40:46,sneakers_streetwear,195.57,9.91,wallet,US,completed
O046544,S00631,B02110,2026-07-27 18:41:09,watches_jewelry_luxury,1085.33,14.87,wallet,US,completed
O046545,S00469,B10717,2026-07-27 18:41:35,fashion_vintage,35.98,11.28,card,US,completed
O046546,S01946,B11445,2026-07-27 18:41:56,fashion_vintage,20.74,10.25,wallet,US,completed
O046547,S00672,B12365,2026-07-27 18:42:44,fashion_vintage,54.82,4.59,card,US,completed
O046548,S01970,B00558,2026-07-27 18:43:11,fashion_vintage,15.78,4.53,card,US,completed
O046549,S00601,B11033,2026-07-27 18:43:23,fashion_vintage,37.13,7.74,card,US,completed
O046550,S00890,B03183,2026-07-27 18:43:42,watches_jewelry_luxury,1824.93,26.57,wallet,US,completed
O046551,S00930,B03834,2026-07-27 18:43:57,fashion_vintage,70.49,10.82,card,US,completed
O046552,S00370,B04702,2026-07-27 18:44:25,fashion_vintage,31.42,7.77,card,US,completed
O046553,S01493,B06015,2026-07-27 18:45:27,fashion_vintage,16.97,6.4,card,US,completed
O046554,S01959,B01380,2026-07-27 18:45:46,sneakers_streetwear,139.31,9.92,card,US,completed
O046555,S00683,B08695,2026-07-27 18:46:20,cards_collectibles,118.67,6.42,card,GB,completed
O046556,S00184,B10615,2026-07-27 18:46:42,fashion_vintage,15.19,4.19,card,US,completed
O046557,S00907,B01691,2026-07-27 18:49:19,fashion_vintage,29.58,8.38,card,GB,completed
O046558,S01602,B04123,2026-07-27 18:50:43,fashion_vintage,49.68,6.24,bank,US,completed
O046559,S01556,B11242,2026-07-27 18:51:38,fashion_vintage,16.93,10.56,card,US,completed
O046560,S01211,B08921,2026-07-27 18:52:41,watches_jewelry_luxury,1458.72,24.87,card,US,completed
O046561,S01915,B11964,2026-07-27 18:53:03,fashion_vintage,39.13,5.08,card,US,completed
O046562,S01076,B03331,2026-07-27 18:53:25,fashion_vintage,27.27,5.33,card,GB,completed
O046563,S00771,B02716,2026-07-27 18:55:04,electronics,255.71,14.05,card,US,completed
O046564,S01761,B06669,2026-07-27 18:55:37,fashion_vintage,51.42,9.09,card,US,completed
O046565,S01664,B02650,2026-07-27 18:55:46,electronics,289.27,11.5,card,US,completed
O046566,S00977,B06124,2026-07-27 18:56:07,fashion_vintage,20.2,4.76,card,US,completed
O046567,S00366,B05191,2026-07-27 18:57:52,cards_collectibles,132.92,6.6,card,US,completed
O046568,S01892,B11831,2026-07-27 18:58:20,electronics,770.94,18.36,card,US,completed
O046569,S01530,B01474,2026-07-27 18:59:15,fashion_vintage,67.13,11.9,card,US,completed
O046570,S00079,B01884,2026-07-27 19:00:58,fashion_vintage,58.37,8.06,card,US,completed
O046571,S00102,B04744,2026-07-27 19:02:02,fashion_vintage,66.37,9.13,card,US,completed
O046572,S01965,B07613,2026-07-27 19:02:39,cards_collectibles,47.71,10.46,card,US,completed
O046573,S01537,B08111,2026-07-27 19:03:05,fashion_vintage,16.56,6.95,wallet,US,completed
O046574,S01797,B10100,2026-07-27 19:03:26,sneakers_streetwear,144.36,8.15,wallet,US,completed
O046575,S00855,B14042,2026-07-27 19:03:44,sneakers_streetwear,326.53,9.83,wallet,US,completed
O046576,S01502,B09877,2026-07-27 19:03:59,sneakers_streetwear,141.24,12.25,card,US,completed
O046577,S00417,B07548,2026-07-27 19:05:16,cards_collectibles,23.04,5.64,card,US,completed
O046578,S01919,B05789,2026-07-27 19:05:41,fashion_vintage,53.28,11.5,bank,US,completed
O046579,S00952,B08920,2026-07-27 19:05:44,sneakers_streetwear,199.72,10.5,bank,US,cancelled
O046580,S00081,B02292,2026-07-27 19:05:50,sneakers_streetwear,151.16,11.95,card,US,completed
O046581,S01703,B09932,2026-07-27 19:05:52,cards_collectibles,194.82,11.16,card,US,completed
O046582,S01016,B10525,2026-07-27 19:06:27,fashion_vintage,21.02,11.35,card,US,completed
O046583,S00269,B04930,2026-07-27 19:09:03,fashion_vintage,51.7,4.94,card,CA,completed
O046584,S01711,B10973,2026-07-27 19:09:08,fashion_vintage,72.5,10.57,bank,US,completed
O046585,S01571,B03083,2026-07-27 19:10:08,watches_jewelry_luxury,666.35,11.91,card,US,completed
O046586,S00089,B04100,2026-07-27 19:10:55,sneakers_streetwear,265.35,11.76,card,US,completed
O046587,S01932,B11760,2026-07-27 19:13:02,watches_jewelry_luxury,2508.94,32.93,wallet,US,completed
O046588,S00651,B12238,2026-07-27 19:13:47,fashion_vintage,17.97,6.79,card,US,completed
O046589,S01220,B10242,2026-07-27 19:18:13,sneakers_streetwear,96.21,7.09,wallet,US,completed
O046590,S00938,B05894,2026-07-27 19:18:40,sneakers_streetwear,96.0,5.6,wallet,US,completed
O046591,S01209,B08406,2026-07-27 19:19:30,electronics,205.34,10.39,card,US,completed
O046592,S00770,B14453,07/27/2026 19:20,fashion_vintage,35.67,7.67,card,US,completed
O046593,S00210,B09552,2026-07-27 19:20:49,fashion_vintage,35.19,6.63,card,US,completed
O046594,S00601,B01433,2026-07-27 19:21:25,fashion_vintage,83.97,10.45,wallet,US,completed
O046595,S00184,B09900,2026-07-27 19:23:00,fashion_vintage,43.37,10.53,card,US,completed
O046596,S00629,B11858,2026-07-27 19:23:19,fashion_vintage,379.6,15.73,card,US,completed
O046597,S00175,B07596,2026-07-27 19:24:11,fashion_vintage,21.77,11.96,card,US,completed
O046598,S00358,B07683,2026-07-27 19:24:53,fashion_vintage,16.57,7.9,wallet,US,completed
O046599,S00567,B07622,2026-07-27 19:25:10,sneakers_streetwear,156.08,10.5,wallet,DE,completed
O046600,S00671,B10242,2026-07-27 19:29:06,electronics,227.89,13.74,card,US,completed
O046601,S00855,B02471,2026-07-27 19:29:32,sneakers_streetwear,328.72,13.48,card,US,completed
O046602,S01513,B11636,2026-07-27 19:30:50,cards_collectibles,533.82,12.8,wallet,GB,completed
O046603,S01110,B07411,2026-07-27 19:32:58,sneakers_streetwear,110.32,7.08,bank,US,completed
O046604,S00343,B03855,2026-07-27 19:34:14,fashion_vintage,15.79,8.78,card,US,completed
O046605,S01891,B01198,2026-07-27 19:35:31,sneakers_streetwear,177.33,5.86,card,US,completed
O046606,S00318,B08476,2026-07-27 19:36:33,electronics,762.67,17.18,card,US,completed
O046607,S01986,B07647,2026-07-27 19:37:57,sneakers_streetwear,184.71,7.68,card,US,completed
O046608,S00880,B11559,2026-07-27 19:38:08,electronics,717.93,12.53,wallet,US,completed
O046609,S00868,B06551,2026-07-27 19:38:32,cards_collectibles,73.89,11.22,wallet,US,completed
O046610,S00312,B14590,2026-07-27 19:38:33,fashion_vintage,17.2,5.98,card,US,completed
O046611,S00705,B04930,2026-07-27 19:38:46,sneakers_streetwear,207.82,10.72,card,US,completed
O046612,S00071,B14421,2026-07-27 19:38:54,fashion_vintage,17.08,7.47,card,US,completed
O046613,S00189,B03083,2026-07-27 19:39:11,cards_collectibles,120.87,10.58,card,US,refunded
O046614,S01445,B08976,2026-07-27 19:39:47,fashion_vintage,32.84,5.65,card,US,refunded
O046615,S00557,B06669,2026-07-27 19:41:09,fashion_vintage,27.32,7.76,card,US,completed
O046616,S00345,B06636,2026-07-27 19:41:42,fashion_vintage,63.84,5.85,card,US,completed
O046617,S00389,B00302,2026-07-27 19:42:23,electronics,112.62,7.43,card,US,completed
O046618,S00549,B06298,2026-07-27 19:42:36,electronics,168.8,6.08,wallet,US,completed
O046619,S01688,B00215,2026-07-27 19:43:49,fashion_vintage,43.32,8.46,wallet,AU,completed
O046620,S01965,B13154,2026-07-27 19:44:13,cards_collectibles,793.95,16.62,card,US,cancelled
O046621,S00025,B10242,2026-07-27 19:44:28,fashion_vintage,112.74,5.76,card,US,completed
O046622,S01558,B02594,2026-07-27 19:44:43,fashion_vintage,58.81,4.95,card,US,completed
O046623,S00235,B08584,2026-07-27 19:45:21,electronics,147.21,10.82,card,US,completed
O046624,S00320,B09881,2026-07-27 19:45:53,fashion_vintage,33.3,4.85,card,US,completed
O046625,S01051,B13296,2026-07-27 19:46:33,fashion_vintage,36.07,11.44,card,AU,completed
O046626,S01610,B11376,2026-07-27 19:47:00,fashion_vintage,23.72,12.17,wallet,US,completed
O046627,S00918,B14359,2026-07-27 19:47:17,fashion_vintage,75.35,11.08,wallet,US,completed
O046628,S01520,B06659,2026-07-27 19:47:31,fashion_vintage,25.65,11.11,card,US,completed
O046629,S01526,B13739,2026-07-27 19:52:48,cards_collectibles,198.59,11.35,card,US,completed
O046630,S01869,B02136,2026-07-27 19:55:15,sneakers_streetwear,192.99,7.36,wallet,DE,completed
O046631,S00323,B05071,2026-07-27 19:57:14,fashion_vintage,80.63,9.13,card,GB,completed
O046632,S01951,B03469,2026-07-27 19:58:43,electronics,7770.46,60.0,bank,US,completed
O046633,S01031,B04921,2026-07-27 19:59:31,sneakers_streetwear,164.93,10.93,wallet,US,completed
O046634,S00493,B02453,2026-07-27 19:59:53,fashion_vintage,26.39,8.39,card,US,completed
O046635,S00240,B10052,2026-07-27 20:00:18,fashion_vintage,16.54,7.59,card,US,completed
O046636,S01298,B00798,2026-07-27 20:01:28,electronics,112.62,9.99,wallet,AU,completed
O046637,S00556,B10102,2026-07-27 20:02:14,sneakers_streetwear,187.5,9.95,wallet,US,completed
O046638,S00935,B06669,2026-07-27 20:02:33,watches_jewelry_luxury,2916.59,37.49,wallet,US,completed
O046639,S00591,B14437,2026-07-27 20:04:33,watches_jewelry_luxury,1256.72,18.06,card,US,completed
O046640,S00932,B13154,2026-07-27 20:05:13,sneakers_streetwear,158.36,5.76,card,CA,completed
O046641,S00856,B14710,2026-07-27 20:05:18,sneakers_streetwear,94.44,8.23,card,US,completed
O046642,S01457,B10000,2026-07-27 20:05:20,watches_jewelry_luxury,1194.82,23.85,card,US,completed
O046643,S01982,B12612,2026-07-27 20:05:40,fashion_vintage,30.81,9.61,card,DE,completed
O046644,S00159,B04823,2026-07-27 20:07:53,electronics,361.8,8.67,card,CA,completed
O046645,S00300,B11063,2026-07-27 20:09:37,fashion_vintage,49.41,11.11,card,US,completed
O046646,S01415,B05116,2026-07-27 20:09:53,fashion_vintage,21.0,8.7,card,US,completed
O046647,S00205,B06292,2026-07-27 20:11:00,electronics,558.03,10.51,card,US,completed
O046648,S01735,B03083,2026-07-27 20:11:01,fashion_vintage,22.97,11.78,card,US,completed
O046649,S01290,B02986,2026-07-27 20:11:12,sneakers_streetwear,104.17,5.67,wallet,US,completed
O046650,S00844,B14078,2026-07-27 20:13:48,fashion_vintage,32.75,7.82,card,US,completed
O046651,S00597,B13672,2026-07-27 20:13:57,fashion_vintage,36.31,9.06,card,AU,completed
O046652,S01723,B05257,2026-07-27 20:14:23,cards_collectibles,36.23,5.91,wallet,US,completed
O046653,S01001,B02940,2026-07-27 20:15:37,fashion_vintage,103.03,5.08,wallet,US,completed
O046654,S01195,B10202,2026-07-27 20:15:38,fashion_vintage,33.93,5.99,wallet,US,completed
O046655,S01390,B14443,2026-07-27 20:18:56,electronics,306.32,10.63,card,US,completed
O046656,S01954,B08695,2026-07-27 20:19:35,fashion_vintage,49.08,12.12,card,US,completed
O046657,S00380,B06669,2026-07-27 20:20:02,electronics,123.33,7.98,card,US,completed
O046658,S01986,B13051,2026-07-27 20:25:00,sneakers_streetwear,234.8,10.99,card,US,completed
O046659,S00632,B07134,2026-07-27 20:25:37,cards_collectibles,1212.5,17.09,wallet,US,completed
O046660,S00736,B02887,2026-07-27 20:27:01,fashion_vintage,28.34,11.3,card,US,completed
O046661,S00556,B13127,2026-07-27 20:27:09,sneakers_streetwear,237.44,13.53,card,US,completed
O046662,S00790,B07027,2026-07-27 20:27:44,fashion_vintage,16.07,10.51,bank,US,completed
O046663,S01465,B04117,2026-07-27 20:27:57,cards_collectibles,55.16,12.34,card,US,completed
O046664,S01586,B10525,2026-07-27 20:28:59,fashion_vintage,18.68,12.13,card,US,completed
O046665,S00920,B01638,2026-07-27 20:29:26,electronics,378.82,15.03,card,US,completed
O046666,S01854,B02338,2026-07-27 20:29:43,fashion_vintage,18.7,5.48,card,US,completed
O046667,S00922,B11090,2026-07-27 20:30:34,cards_collectibles,53.44,10.78,card,US,completed
O046668,S00609,B13429,2026-07-27 20:31:22,fashion_vintage,33.7,5.01,card,US,completed
O046669,S00560,B07314,2026-07-27 20:32:16,electronics,234.85,13.22,card,US,completed
O046670,S00144,B00909,2026-07-27 20:32:35,fashion_vintage,49.13,7.88,card,DE,completed
O046671,S01139,B06124,2026-07-27 20:32:52,fashion_vintage,80.73,4.99,card,US,completed
O046672,S01846,B06881,2026-07-27 20:33:23,fashion_vintage,26.37,8.73,wallet,US,completed
O046673,S01400,B01432,2026-07-27 20:34:02,fashion_vintage,24.63,7.55,card,US,completed
O046674,S01355,B07537,2026-07-27 20:36:04,fashion_vintage,39.69,10.03,card,CA,completed
O046675,S00574,B10732,2026-07-27 20:36:29,fashion_vintage,34.89,8.1,card,US,completed
O046676,S00730,B00366,2026-07-27 20:36:37,fashion_vintage,34.73,9.56,wallet,GB,completed
O046677,S01416,B00028,2026-07-27 20:36:49,fashion_vintage,23.91,11.01,card,US,completed
O046678,S01710,B06669,2026-07-27 20:38:02,fashion_vintage,15.49,8.17,card,FR,completed
O046679,S00556,B02666,2026-07-27 20:38:11,sneakers_streetwear,282.8,9.25,card,US,completed
O046680,S01230,B02827,2026-07-27 20:39:06,fashion_vintage,33.17,10.53,card,US,completed
O046681,S01563,B01134,2026-07-27 20:40:07,fashion_vintage,22.38,6.79,card,US,completed
O046682,S00598,B04117,2026-07-27 20:40:24,fashion_vintage,24.67,7.77,wallet,US,completed
O046683,S01690,B06755,2026-07-27 20:41:42,fashion_vintage,61.07,8.46,card,US,completed
O046683,S01690,B06755,2026-07-27 20:41:42,fashion_vintage,61.07,8.46,card,US,completed
O046684,S00969,B12459,2026-07-27 20:41:51,cards_collectibles,56.48,6.62,card,US,completed
O046685,S00448,B05763,2026-07-27 20:42:37,fashion_vintage,55.62,5.3,card,US,completed
O046686,S01353,B13847,2026-07-27 20:43:06,electronics,314.28,9.3,wallet,US,completed
O046687,S00322,B03083,2026-07-27 20:43:26,fashion_vintage,37.89,11.31,card,DE,completed
O046688,S00855,B07289,2026-07-27 20:44:05,sneakers_streetwear,272.73,8.08,bank,US,completed
O046689,S00173,B00583,2026-07-27 20:47:12,watches_jewelry_luxury,957.19,14.23,card,US,completed
O046690,S00696,B13902,2026-07-27 20:47:47,cards_collectibles,60.17,8.05,card,US,completed
O046691,S00353,B04830,2026-07-27 20:47:53,fashion_vintage,74.62,5.5,card,US,completed
O046692,S01964,B09705,2026-07-27 20:48:13,electronics,140.31,10.02,bank,US,completed
O046693,S01842,B11580,2026-07-27 20:50:01,electronics,150.57,8.45,card,US,completed
O046694,S00470,B00881,2026-07-27 20:50:14,sneakers_streetwear,118.56,11.95,card,US,completed
O046695,S01604,B09070,2026-07-27 20:50:50,fashion_vintage,23.42,6.67,bank,US,completed
O046696,S01740,B11894,2026-07-27 20:50:54,watches_jewelry_luxury,3792.59,43.2,card,US,completed
O046697,S01185,B09731,2026-07-27 20:52:52,fashion_vintage,40.11,8.26,card,US,completed
O046698,S00858,B08698,2026-07-27 20:53:25,electronics,262.49,9.26,wallet,GB,completed
O046699,S01726,B11203,2026-07-27 20:54:41,watches_jewelry_luxury,1101.8,20.63,wallet,US,completed
O046700,S00783,B10944,2026-07-27 20:56:47,sneakers_streetwear,279.61,11.7,card,US,completed
O046701,S01710,B00279,2026-07-27 20:57:33,fashion_vintage,22.46,8.89,bank,FR,completed
O046702,S00189,B01382,2026-07-27 20:59:11,cards_collectibles,61.96,9.85,card,US,completed
O046703,S01965,B10974,2026-07-27 21:01:34,cards_collectibles,898.36,13.67,card,US,completed
O046704,S00701,B08484,2026-07-27 21:01:35,cards_collectibles,1237.36,18.93,card,US,completed
O046705,S01626,B05083,2026-07-27 21:04:39,fashion_vintage,35.64,12.19,card,US,completed
O046706,S01095,B02547,2026-07-27 21:04:47,sneakers_streetwear,193.55,8.72,card,US,completed
O046707,S00571,B08709,2026-07-27 21:05:37,watches_jewelry_luxury,3233.42,39.3,card,US,completed
O046708,S01846,B07749,2026-07-27 21:05:47,fashion_vintage,68.45,9.69,wallet,US,completed
