payout_id,seller_id,payout_ts,amount,payout_type,bank_account_id,payout_status
P011931,S00179,2026-07-27 09:00:00,80.57,scheduled,BA01251,paid
P011932,S00004,2026-07-27 09:00:00,656.88,scheduled,BA02353,paid
P011933,S00098,2026-07-27 09:00:00,20.27,scheduled,BA00458,paid
P011934,S00921,2026-07-27 09:00:00,519.27,scheduled,BA01252,paid
P011935,S00547,2026-07-27 09:00:00,153.23,scheduled,BA01278,paid
P011936,S00617,2026-07-27 09:00:00,737.96,scheduled,BA02356,paid
P011937,S00020,2026-07-27 09:00:00,88.28,scheduled,BA00430,paid
P011938,S00176,2026-07-27 09:00:00,186.33,scheduled,BA02270,paid
P011939,S00675,2026-07-27 09:00:00,398.76,scheduled,BA01905,paid
P011940,S01321,2026-07-27 09:00:00,5056.42,scheduled,BA01253,paid
P011941,S01459,2026-07-27 09:00:00,86.28,scheduled,BA01284,paid
P011942,S00429,2026-07-27 09:00:00,85.16,scheduled,BA00248,paid
P011943,S01087,2026-07-27 09:00:00,110.7,scheduled,BA00241,paid
P011944,S01933,2026-07-27 09:00:00,43.61,scheduled,BA00421,paid
P011945,S01755,2026-07-27 09:00:00,360.98,scheduled,BA01482,paid
P011946,S01172,2026-07-27 09:00:00,1917.26,scheduled,BA02352,paid
P011947,S00743,2026-07-27 09:00:00,201.64,scheduled,BA02265,paid
P011948,S00146,2026-07-27 09:00:00,145.65,scheduled,BA01426,paid
P011949,S01516,2026-07-27 09:00:00,57.18,scheduled,BA01247,paid
P011950,S01498,2026-07-27 09:00:00,168.64,scheduled,BA01803,paid
P011951,S01216,2026-07-27 09:00:00,887.98,scheduled,BA01428,paid
P011952,S00998,2026-07-27 09:00:00,131.91,scheduled,BA01915,paid
P011953,S01258,2026-07-27 09:00:00,117.32,scheduled,BA01429,paid
P011954,S01837,2026-07-27 09:00:00,26.52,scheduled,BA02274,paid
P011955,S00877,2026-07-27 09:00:00,453.62,scheduled,BA00302,paid
P011956,S00769,2026-07-27 09:00:00,166.31,scheduled,BA00422,paid
P011957,S00443,2026-07-27 09:00:00,73.7,scheduled,BA01285,paid
P011957,S00443,2026-07-27 09:00:00,73.7,scheduled,BA01285,paid
P011958,S00368,2026-07-27 09:00:00,97.64,scheduled,BA00423,paid
P011959,S01634,2026-07-27 09:00:00,639.57,scheduled,BA00249,paid
P011960,S01873,2026-07-27 09:00:00,21.94,scheduled,BA00459,paid
P011961,S00095,2026-07-27 09:00:00,87.1,scheduled,BA02273,paid
P011962,S01366,2026-07-27 09:00:00,64.24,scheduled,BA01483,paid
P011963,S01862,2026-07-27 09:00:00,1079.14,scheduled,BA01903,paid
P011964,S01738,2026-07-27 09:00:00,180.07,scheduled,BA01419,paid
P011965,S01877,2026-07-27 09:00:00,77.24,scheduled,BA00299,paid
P011966,S00157,2026-07-27 09:00:00,89.91,scheduled,BA01246,paid
P011967,S01412,2026-07-27 09:00:00,662.56,scheduled,BA01277,paid
P011968,S01978,2026-07-27 09:00:00,237.76,scheduled,BA02269,paid
P011969,S01644,2026-07-27 09:00:00,115.03,scheduled,BA01424,reversed
P011970,S01022,2026-07-27 09:00:00,24.83,scheduled,BA01268,paid
P011971,S01159,2026-07-27 09:00:00,298.58,scheduled,BA00450,paid
P011972,S01373,2026-07-27 09:00:00,563.85,scheduled,BA00443,paid
P011973,S00473,2026-07-27 09:00:00,225.32,scheduled,BA01909,paid
P011974,S01130,2026-07-27 09:00:00,15.07,scheduled,BA01259,paid
P011975,S00657,2026-07-27 09:00:00,82.9,scheduled,BA00244,paid
P011976,S00405,2026-07-27 09:00:00,157.1,scheduled,BA01912,paid
P011977,S01566,2026-07-27 09:00:00,43.69,scheduled,BA00444,paid
P011978,S00110,2026-07-27 09:00:00,268.72,scheduled,BA01266,paid
P011979,S00237,2026-07-27 09:00:00,184.42,scheduled,BA02331,paid
P011980,S00777,2026-07-27 09:00:00,16.17,scheduled,BA01265,paid
P011981,S01303,2026-07-27 09:00:00,95.48,scheduled,BA00300,paid
P011982,S00853,2026-07-27 09:00:00,113.65,scheduled,BA01489,paid
P011983,S00844,2026-07-27 09:00:00,134.52,scheduled,BA01260,paid
P011984,S01008,2026-07-27 09:00:00,14.75,scheduled,BA00243,paid
P011985,S00350,2026-07-27 09:00:00,205.71,scheduled,BA00448,paid
P011986,S00876,2026-07-27 09:00:00,495.73,scheduled,BA00296,paid
P011987,S00834,2026-07-27 09:00:00,105.9,scheduled,BA01263,paid
P011988,S01217,2026-07-27 09:00:00,462.55,scheduled,BA01262,paid
P011989,S01909,2026-07-27 09:00:00,54.73,scheduled,BA01804,paid
P011990,S00662,2026-07-27 09:00:00,432.5,scheduled,BA00446,paid
P011991,S01973,2026-07-27 09:00:00,81.36,scheduled,BA00445,paid
P011992,S00079,2026-07-27 09:00:00,484.93,scheduled,BA00247,paid
P011993,S00357,2026-07-27 09:00:00,82.01,scheduled,BA02266,paid
P011994,S01226,2026-07-27 09:00:00,267.1,scheduled,BA00441,paid
P011995,S01884,2026-07-27 09:00:00,483.85,scheduled,BA00457,paid
P011996,S00484,2026-07-27 09:00:00,151.9,scheduled,BA01254,paid
P011997,S01939,2026-07-27 09:00:00,202.85,scheduled,BA01275,paid
P011998,S01429,2026-07-27 09:00:00,45.16,scheduled,BA00301,paid
P011999,S01324,2026-07-27 09:00:00,221.89,scheduled,BA01272,paid
P012000,S00574,2026-07-27 09:00:00,219.31,scheduled,BA01421,paid
P012001,S00958,2026-07-27 09:00:00,1329.3,scheduled,BA01913,paid
P012002,S01780,2026-07-27 09:00:00,66.79,scheduled,BA00437,paid
P012003,S01677,2026-07-27 09:00:00,143.62,scheduled,BA01490,paid
P012004,S01594,2026-07-27 09:00:00,165.72,scheduled,BA01907,paid
P012005,S01703,2026-07-27 09:00:00,1379.14,scheduled,BA02264,paid
P012006,S01400,2026-07-27 09:00:00,271.37,scheduled,BA00246,paid
P012007,S00253,2026-07-27 09:00:00,137.11,scheduled,BA01270,paid
P012008,S00647,2026-07-27 09:00:00,44.12,scheduled,BA01487,paid
P012009,S00177,2026-07-27 09:00:00,464.39,scheduled,BA02263,paid
P012010,S00781,2026-07-27 09:00:00,418.26,scheduled,BA01805,paid
P012011,S01229,2026-07-27 09:00:00,207.09,scheduled,BA01255,paid
P012012,S01617,2026-07-27 09:00:00,78.56,scheduled,BA01269,paid
P012013,S00295,2026-07-27 09:00:00,57.7,scheduled,BA02355,paid
P012014,S00738,2026-07-27 09:00:00,154.55,scheduled,BA00452,failed
P012015,S01687,2026-07-27 09:00:00,300.86,scheduled,BA01258,paid
P012016,S01521,2026-07-27 09:00:00,96.73,scheduled,BA00439,paid
P012017,S00076,2026-07-27 09:00:00,1978.28,scheduled,BA02329,paid
P012018,S01747,2026-07-27 09:00:00,809.67,scheduled,BA00461,paid
P012019,S00461,2026-07-27 09:00:00,927.9,scheduled,BA01286,paid
P012020,S00813,2026-07-27 09:00:00,43.99,scheduled,BA00240,paid
P012021,S01531,2026-07-27 09:00:00,135.37,scheduled,BA01300,paid
P012022,S01866,2026-07-27 09:00:00,220.45,scheduled,BA00304,paid
P012023,S00613,2026-07-27 09:00:00,124.71,scheduled,BA01799,paid
P012024,S00093,2026-07-27 09:00:00,1570.37,scheduled,BA01239,paid
P012025,S01004,2026-07-27 09:00:00,393.23,scheduled,BA02280,paid
P012026,S00778,2026-07-27 09:00:00,63.69,scheduled,BA01919,paid
P012027,S00279,2026-07-27 09:00:00,2013.65,scheduled,BA00408,paid
P012028,S01137,2026-07-27 09:00:00,255.53,scheduled,BA01896,paid
P012029,S01888,2026-07-27 09:00:00,137.15,scheduled,BA00298,paid
P012030,S00535,2026-07-27 09:00:00,873.63,scheduled,BA01838,paid
P012031,S00534,2026-07-27 09:00:00,792.26,scheduled,BA00255,paid
P012032,S00364,2026-07-27 09:00:00,79.38,scheduled,BA00409,paid
P012033,S01365,2026-07-27 09:00:00,196.69,scheduled,BA00410,paid
P012034,S01184,2026-07-27 09:00:00,32.24,scheduled,BA01240,paid
P012035,S00244,2026-07-27 09:00:00,286.63,scheduled,BA02279,paid
P012036,S01604,2026-07-27 09:00:00,24.61,scheduled,BA01897,paid
P012037,S01870,2026-07-27 09:00:00,192.61,scheduled,BA01478,paid
P012038,S01020,2026-07-27 09:00:00,28.57,scheduled,BA00465,paid
P012039,S01923,2026-07-27 09:00:00,220.36,scheduled,BA01241,paid
P012040,S00128,2026-07-27 09:00:00,111.17,scheduled,BA01294,paid
P012041,S00664,2026-07-27 09:00:00,165.94,scheduled,BA00411,paid
P012042,S00691,2026-07-27 09:00:00,170.32,scheduled,BA00407,paid
P012043,S01017,2026-07-27 09:00:00,24.6,scheduled,BA00253,paid
P012044,S01758,2026-07-27 09:00:00,834.49,scheduled,BA01430,paid
P012045,S01919,2026-07-27 09:00:00,291.59,scheduled,BA01895,paid
P012046,S01928,2026-07-27 09:00:00,17.64,scheduled,BA00468,paid
P012047,S00300,2026-07-27 09:00:00,81.83,scheduled,BA00403,paid
P012048,S00774,2026-07-27 09:00:00,569.36,scheduled,BA01306,paid
P012049,S00527,2026-07-27 09:00:00,118.91,scheduled,BA02284,paid
P012050,S01139,2026-07-27 09:00:00,160.25,scheduled,BA01891,paid
P012051,S01186,2026-07-27 09:00:00,2494.42,scheduled,BA01305,paid
P012052,S00088,2026-07-27 09:00:00,186.77,scheduled,BA01237,paid
P012053,S01364,2026-07-27 09:00:00,78.32,scheduled,BA00467,paid
P012054,S00494,2026-07-27 09:00:00,284.06,scheduled,BA00306,paid
P012055,S01997,2026-07-27 09:00:00,130.18,scheduled,BA01238,paid
P012056,S00952,2026-07-27 09:00:00,164.05,scheduled,BA00404,paid
P012057,S01695,2026-07-27 09:00:00,69.43,scheduled,BA00258,paid
P012058,S01116,2026-07-27 09:00:00,70.58,scheduled,BA01427,paid
P012059,S01346,2026-07-27 09:00:00,40.91,scheduled,BA01303,paid
P012060,S01823,2026-07-27 09:00:00,309.09,scheduled,BA01476,paid
P012061,S01530,2026-07-27 09:00:00,18.68,scheduled,BA00405,paid
P012062,S00692,2026-07-27 09:00:00,1641.63,scheduled,BA02283,paid
P012063,S00879,2026-07-27 09:00:00,347.61,scheduled,BA01477,paid
P012064,S00258,2026-07-27 09:00:00,181.89,scheduled,BA01414,paid
P012065,S00323,2026-07-27 09:00:00,204.14,scheduled,BA01302,paid
P012066,S00816,2026-07-27 09:00:00,99.24,scheduled,BA01810,paid
P012067,S00415,2026-07-27 09:00:00,314.28,scheduled,BA02254,paid
P012068,S01218,2026-07-27 09:00:00,415.03,scheduled,BA01800,paid
P012069,S01203,2026-07-27 09:00:00,148.45,scheduled,BA01295,paid
P012070,S01421,2026-07-27 09:00:00,57.47,scheduled,BA01833,paid
P012071,S01273,2026-07-27 09:00:00,184.95,scheduled,BA00415,paid
P012072,S01943,2026-07-27 09:00:00,195.78,scheduled,BA01900,paid
P012073,S01611,2026-07-27 09:00:00,2252.74,scheduled,BA01494,paid
P012074,S00412,2026-07-27 09:00:00,428.11,scheduled,BA02327,paid
P012075,S00123,2026-07-27 09:00:00,55.26,scheduled,BA00418,paid
P012076,S00071,2026-07-27 09:00:00,26.29,scheduled,BA01242,paid
P012077,S00054,2026-07-27 09:00:00,1515.84,scheduled,BA00239,paid
P012078,S01641,2026-07-27 09:00:00,113.47,scheduled,BA01808,paid
P012079,S00896,2026-07-27 09:00:00,378.29,scheduled,BA01917,paid
P012080,S01264,2026-07-27 09:00:00,82.69,scheduled,BA02276,paid
P012081,S01341,2026-07-27 09:00:00,86.12,scheduled,BA01288,failed
P012082,S01435,2026-07-27 09:00:00,1806.97,scheduled,BA01244,paid
P012083,S00631,2026-07-27 09:00:00,2528.58,scheduled,BA00420,paid
P012084,S00685,2026-07-27 09:00:00,356.94,scheduled,BA01287,paid
P012085,S01731,2026-07-27 09:00:00,99.7,scheduled,BA02358,paid
P012086,S00967,2026-07-27 09:00:00,279.69,scheduled,BA00250,paid
P012087,S01121,2026-07-27 09:00:00,577.86,scheduled,BA01902,paid
P012088,S01123,2026-07-27 09:00:00,63.15,scheduled,BA02258,paid
P012089,S00508,2026-07-27 09:00:00,86.48,scheduled,BA00462,paid
P012090,S00507,2026-07-27 09:00:00,248.27,scheduled,BA01481,paid
P012091,S01310,2026-07-27 09:00:00,354.4,scheduled,BA00463,paid
P012092,S00118,2026-07-27 09:00:00,178.17,scheduled,BA01289,paid
P012093,S01040,2026-07-27 09:00:00,705.94,scheduled,BA01911,paid
P012094,S00030,2026-07-27 09:00:00,920.48,scheduled,BA01290,paid
P012095,S00058,2026-07-27 09:00:00,98.54,scheduled,BA01292,paid
P012096,S00248,2026-07-27 09:00:00,48.48,scheduled,BA02278,paid
P012097,S00510,07/27/2026 09:00,61.24,scheduled,BA00464,paid
P012098,S01633,2026-07-27 09:00:00,34.69,scheduled,BA01834,paid
P012099,S01517,2026-07-27 09:00:00,89.53,scheduled,BA02330,paid
P012100,S00082,2026-07-27 09:00:00,134.72,scheduled,BA00303,paid
P012101,S00421,2026-07-27 09:00:00,1328.67,scheduled,BA00413,paid
P012102,S00750,2026-07-27 09:00:00,382.77,scheduled,BA00252,paid
P012103,S01248,2026-07-27 09:00:00,18.78,scheduled,BA02256,paid
P012104,S00437,2026-07-27 09:00:00,87.98,scheduled,BA02277,paid
P012105,S01162,2026-07-27 09:00:00,73.87,scheduled,BA00412,paid
P012106,S01639,2026-07-27 12:55:51,2185.66,on_demand,BA00223,paid
P012107,S01874,2026-07-27 15:40:30,9094.33,on_demand,BA00011,paid
P012108,S01639,2026-07-28 18:19:48,2894.1,on_demand,BA00223,paid
P012109,S01028,2026-07-28 21:53:58,9937.21,on_demand,BA00018,paid
P012110,S01279,2026-07-28 22:13:21,7413.93,on_demand,BA00058,paid
P012111,S01874,2026-07-29 09:43:59,9424.75,on_demand,BA00011,paid
P012112,S01834,2026-07-29 10:24:31,7426.69,on_demand,BA00080,paid
P012113,S01795,2026-07-29 14:27:04,7661.67,on_demand,BA00095,paid
P012114,S01276,2026-07-29 18:55:02,7155.44,on_demand,BA00069,paid
P012115,S01562,2026-07-29 19:00:31,9887.09,on_demand,BA00008,paid
P012116,S00099,2026-07-29 20:00:56,4220.78,on_demand,BA00063,paid
P012117,S00122,2026-07-29 20:01:25,6279.84,on_demand,BA00096,paid
P012118,S00052,2026-07-30 02:14:47,12902.8,on_demand,BA00149,paid
P012119,S00009,2026-07-30 07:11:16,676.75,on_demand,BA00976,paid
P012120,S00534,2026-07-30 08:24:07,95.0,on_demand,BA00255,paid
P012121,S01043,2026-07-30 08:56:08,7734.64,on_demand,BA00084,paid
P012122,S00211,2026-07-30 09:39:10,232.04,on_demand,BA01728,paid
P012123,S00516,2026-07-30 09:44:25,157.33,on_demand,BA01402,paid
P012124,S01023,2026-07-30 10:00:00,7826.31,on_demand,BA00089,paid
P012125,S01060,2026-07-30 11:40:04,310.77,on_demand,BA02117,paid
P012126,S00388,2026-07-30 12:48:30,94.56,on_demand,BA02138,paid
P012127,S00014,2026-07-30 13:17:21,7836.24,on_demand,BA00066,paid
P012128,S01758,2026-07-30 13:32:02,546.43,on_demand,BA01430,reversed
P012129,S00007,07/30/2026 14:05,19.69,on_demand,BA00747,paid
P012130,S00723,2026-07-30 14:26:04,617.62,on_demand,BA02146,paid
P012131,S00863,2026-07-30 14:29:04,509.11,on_demand,BA00856,paid
P012132,S01508,2026-07-30 14:35:49,71.47,on_demand,BA01957,paid
P012133,S00972,2026-07-30 16:16:32,101.9,on_demand,BA00353,paid
P012134,S00381,2026-07-30 17:20:37,79.14,on_demand,BA02112,paid
P012135,S00495,2026-07-30 17:31:40,84.32,on_demand,BA00554,paid
P012136,S00162,2026-07-30 17:57:35,55.7,on_demand,BA00598,paid
P012137,S00485,2026-07-30 19:50:30,19.48,on_demand,BA01970,paid
P012138,S01091,2026-07-30 19:53:32,,on_demand,BA00232,paid
P012139,S00880,2026-07-30 20:32:27,991.39,on_demand,BA00525,paid
P012140,S00260,2026-07-30 20:47:19,691.35,on_demand,BA01724,paid
P012141,S00626,2026-07-30 21:17:20,2705.01,on_demand,BA01465,paid
P012142,S00629,2026-07-31 00:27:29,5909.54,on_demand,BA00075,paid
P012143,S00717,2026-07-31 00:58:25,118.46,on_demand,BA00528,paid
P012144,S00847,2026-07-31 07:00:47,91.59,on_demand,BA00946,paid
P012145,S01770,2026-07-31 08:18:31,4017.41,on_demand,BA00106,paid
P012146,S01750,2026-07-31 09:20:30,56.86,on_demand,BA02333,paid
P012147,S01646,2026-07-31 09:35:42,64.76,on_demand,BA02002,paid
P012148,S00745,2026-07-31 09:37:37,3543.8,on_demand,BA00141,paid
P012149,S00507,2026-07-31 10:56:09,297.84,on_demand,BA01481,paid
P012150,S01236,2026-07-31 11:15:23,21.08,on_demand,BA00706,paid
P012151,S01765,2026-07-31 11:49:52,154.62,on_demand,BA01208,paid
P012152,S00653,2026-07-31 12:02:54,152.44,on_demand,BA00275,paid
P012153,S01841,2026-07-31 12:20:11,21.17,on_demand,BA00983,paid
P012154,S00049,2026-07-31 12:33:48,673.31,on_demand,BA01787,paid
P012155,S00940,2026-07-31 12:44:41,236.35,on_demand,BA01511,paid
P012156,S01745,2026-07-31 12:55:14,815.01,on_demand,BA00565,paid
P012157,S00628,2026-07-31 13:46:24,35.24,on_demand,BA00517,paid
P012158,S00603,2026-07-31 14:03:35,3897.59,on_demand,BA00143,paid
P012159,S00294,2026-07-31 14:29:55,37.94,on_demand,BA01914,reversed
P012160,S00588,2026-07-31 15:06:56,53.05,on_demand,BA00895,paid
P012161,S00276,2026-07-31 15:15:00,125.59,on_demand,BA00700,paid
P012162,S01004,2026-07-31 15:30:25,245.83,on_demand,BA02280,paid
P012163,S01378,2026-07-31 16:47:36,1931.62,on_demand,BA00212,paid
P012164,S01434,2026-07-31 17:05:50,15.79,on_demand,BA02202,paid
P012165,S01947,2026-07-31 17:44:58,23.59,on_demand,BA00604,paid
P012166,S00922,2026-07-31 18:51:15,5202.73,on_demand,BA00082,paid
P012167,S01794,2026-07-31 18:51:53,86.79,on_demand,BA02267,paid
P012168,S01656,2026-07-31 19:18:19,154.94,on_demand,BA01002,paid
P012169,S01651,2026-07-31 20:53:44,766.03,on_demand,BA01920,paid
P012170,S01363,2026-07-31 21:33:32,10166.31,on_demand,BA00118,paid
P012171,S00311,2026-07-31 22:07:29,5739.76,on_demand,BA00107,paid
P012172,S01074,2026-08-01 06:00:05,601.33,on_demand,BA01839,paid
P012173,S01547,2026-08-01 07:43:10,1856.12,on_demand,BA00131,paid
P012174,S00929,2026-08-01 07:46:40,88.25,on_demand,BA01425,paid
P012175,S00239,2026-08-01 07:47:39,5101.4,on_demand,BA00110,paid
P012176,S01811,2026-08-01 07:55:56,943.54,on_demand,BA02010,paid
P012177,S01364,2026-08-01 08:42:15,56.14,on_demand,BA00467,paid
P012178,S01322,2026-08-01 09:07:05,380.01,on_demand,BA01544,paid
P012179,S00145,2026-08-01 11:58:50,159.32,on_demand,BA01374,paid
P012180,S01982,2026-08-01 12:05:00,175.6,on_demand,BA02233,paid
P012181,S00379,2026-08-01 12:11:23,4983.49,on_demand,BA00091,paid
P012182,S00595,2026-08-01 12:52:47,6195.68,on_demand,BA00152,paid
P012183,S01889,2026-08-01 13:48:03,47.41,on_demand,BA00654,paid
P012184,S00926,2026-08-01 14:11:41,1624.96,on_demand,BA00210,paid
P012185,S01342,2026-08-01 14:27:20,823.95,on_demand,BA00951,paid
P012186,S00757,2026-08-01 16:56:02,9672.4,on_demand,BA00113,paid
P012187,S00117,2026-08-01 17:02:04,7318.42,on_demand,BA00053,paid
P012188,S01607,2026-08-01 17:37:57,496.66,on_demand,BA02235,paid
P012189,S00393,2026-08-01 18:15:31,25.04,on_demand,BA02319,paid
P012190,S00305,2026-08-01 18:21:59,9235.82,on_demand,BA00001,paid
P012191,S01395,2026-08-01 18:52:28,8154.37,on_demand,BA00024,paid
P012192,S01377,2026-08-01 19:47:28,61.04,on_demand,BA01762,paid
P012193,S01069,2026-08-01 20:09:17,87.72,on_demand,BA00229,paid
P012194,S01161,2026-08-01 21:30:51,178.27,on_demand,BA00920,paid
P012195,S00096,2026-08-01 22:33:22,18.38,on_demand,BA00263,paid
P012196,S00436,2026-08-01 23:08:36,984.09,on_demand,BA01195,reversed
P012197,S01378,2026-08-01 23:36:29,2985.4,on_demand,BA00212,paid
P012198,S01648,2026-08-02 01:42:10,70.47,on_demand,BA01606,paid
P012199,S00766,2026-08-02 08:58:46,6632.51,on_demand,BA00100,paid
P012200,S00036,2026-08-02 09:47:28,1282.9,on_demand,BA02007,paid
P012201,S00102,2026-08-02 10:53:15,96.23,on_demand,BA02337,paid
P012202,S01035,2026-08-02 10:58:51,22.8,on_demand,BA00510,paid
P012203,S00583,2026-08-02 11:16:59,90.7,on_demand,BA00996,paid
P012204,S00353,2026-08-02 11:24:42,149.57,on_demand,BA00760,paid
P012205,S00861,2026-08-02 11:46:46,17.26,on_demand,BA01382,paid
P012206,S00400,2026-08-02 11:53:31,924.38,on_demand,BA01058,paid
P012207,S00155,2026-08-02 13:38:25,2551.36,on_demand,BA01456,paid
P012208,S00639,2026-08-02 13:42:43,103.52,on_demand,BA00556,paid
P012209,S01028,2026-08-02 14:15:02,9154.13,on_demand,BA00018,paid
P012210,S00636,2026-08-02 14:20:17,15.73,on_demand,BA00712,paid
P012211,S00305,2026-08-02 14:21:12,9896.89,on_demand,BA00001,paid
P012212,S00472,2026-08-02 16:20:16,207.14,on_demand,BA00310,paid
P012213,S00776,2026-08-02 17:02:02,3899.08,on_demand,BA00125,paid
P012214,S00524,2026-08-02 17:16:39,343.49,on_demand,BA00544,paid
P012215,S00384,2026-08-02 17:46:33,206.52,on_demand,BA00499,paid
P012216,S00613,2026-08-02 18:01:04,111.51,on_demand,BA01799,paid
P012217,S00878,2026-08-02 18:06:40,414.92,on_demand,BA01539,paid
P012218,S00008,2026-08-02 19:13:40,394.35,on_demand,BA01417,paid
P012219,S01197,2026-08-02 19:17:17,31.51,on_demand,BA00873,paid
P012220,S01478,2026-08-02 19:41:34,74.86,on_demand,BA00602,paid
P012221,S01297,2026-08-02 19:46:40,548.79,on_demand,BA00331,paid
P012222,S01028,2026-08-02 20:14:39,9559.65,on_demand,BA00018,paid
P012223,S01378,2026-08-02 20:30:39,2626.05,on_demand,BA00212,paid
P012224,S01913,2026-08-02 20:36:36,4233.69,on_demand,BA00070,paid
P012225,S01095,2026-08-02 20:53:40,383.33,on_demand,BA01524,paid
P012226,S00926,2026-08-02 21:11:38,9302.88,on_demand,BA00210,paid
P012227,S00292,2026-08-02 21:46:14,180.0,on_demand,BA00268,paid
P012228,S01155,2026-08-02 22:53:35,2354.94,on_demand,BA00112,paid
P012229,S00264,2026-08-02 23:57:52,1276.3,on_demand,BA01028,paid
P012230,S00984,2026-08-03 09:00:00,181.96,scheduled,BA01720,paid
P012231,S00699,2026-08-03 09:00:00,30.17,scheduled,BA02046,paid
P012232,S01732,2026-08-03 09:00:00,124.98,scheduled,BA02129,paid
P012233,S01596,2026-08-03 09:00:00,632.91,scheduled,BA02332,paid
P012234,S00925,2026-08-03 09:00:00,127.57,scheduled,BA01719,paid
P012235,S00908,2026-08-03 09:00:00,136.94,scheduled,BA02132,paid
P012236,S01763,2026-08-03 09:00:00,1058.58,scheduled,BA02044,paid
P012237,S00477,2026-08-03 09:00:00,369.57,scheduled,BA01831,paid
P012238,S01719,2026-08-03 09:00:00,73.74,scheduled,BA02045,paid
P012239,S01633,2026-08-03 09:00:00,42.46,scheduled,BA01834,paid
P012240,S01421,2026-08-03 09:00:00,99.99,scheduled,BA01833,paid
P012241,S01070,2026-08-03 09:00:00,1175.0,scheduled,BA02131,paid
P012242,S01438,2026-08-03 09:00:00,85.14,scheduled,BA02043,paid
P012243,S00237,2026-08-03 09:00:00,125.87,scheduled,BA02331,paid
P012244,S01645,2026-08-03 09:00:00,315.56,scheduled,BA01788,paid
P012245,S01380,2026-08-03 09:00:00,628.89,scheduled,BA02253,paid
P012246,S00597,2026-08-03 09:00:00,179.61,scheduled,BA02345,paid
P012247,S00701,2026-08-03 09:00:00,1298.13,scheduled,BA02047,paid
P012248,S00459,2026-08-03 09:00:00,314.57,scheduled,BA02080,paid
P012249,S00931,2026-08-03 09:00:00,97.77,scheduled,BA02098,paid
P012250,S01172,2026-08-03 09:00:00,1521.69,scheduled,BA02352,paid
P012251,S01270,2026-08-03 09:00:00,197.49,scheduled,BA02351,paid
P012252,S01641,2026-08-03 09:00:00,1113.0,scheduled,BA01808,paid
P012253,S00887,2026-08-03 09:00:00,992.63,scheduled,BA02360,paid
P012254,S00189,2026-08-03 09:00:00,1136.88,scheduled,BA02102,paid
P012255,S00871,2026-08-03 09:00:00,,scheduled,BA02350,paid
P012256,S01730,2026-08-03 09:00:00,133.91,scheduled,BA01712,paid
P012257,S00111,2026-08-03 09:00:00,335.46,scheduled,BA01795,paid
P012258,S00948,2026-08-03 09:00:00,26.55,scheduled,BA02074,paid
P012259,S00690,2026-08-03 09:00:00,78.21,scheduled,BA02103,paid
